StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q379,Q380,Q381,Q382,Q383,Consent,C_One_Office,C_One_Know,C_One_Day,C_One_Struc,Q333_First Click,Q333_Last Click,Q333_Page Submit,Q333_Click Count,Micro1_One_Exp_A1_1,Micro1_One_Exp_A2_1,Micro2_One_Exp_A2_1,Micro2_One_Exp_A1_1,Q386_First Click,Q386_Last Click,Q386_Page Submit,Q386_Click Count,Micro1_One_Cause_A1_1,Micro1_One_Cause_A2_1,Micro_One_Cause_A2_1,Micro_One_Cause_A1_1,C_One_Freq,C_Sep_Office,C_Sep_Know,C_Sep_Day,C_Sep_Struc,Q397_First Click,Q397_Last Click,Q397_Page Submit,Q397_Click Count,Micro1_Sep_Exp_A1_1,Micro1_Sep_Exp_A2_1,Micro2_Sep_Exp_A2_1,Micro2_Sep_Exp_A1_1,Q404_First Click,Q404_Last Click,Q404_Page Submit,Q404_Click Count,Micro1_Sep_Cause_A1_1,Micro1_Sep_Cause_A2_1,Micro2_Sep_Cause_A2_1,Micro2_Sep_Cause_A1_1,C_Sep_Freq,C_One_Office,C_One_Know,C_One_Day,C_One_Struc,Q415_First Click,Q415_Last Click,Q415_Page Submit,Q415_Click Count,Coffee1_One_Exp_A1_1,Coffee1_One_Exp_A2_1,Coffee2_One_Exp_A2_1,Coffee2_One_Exp_A1_1,Q418_First Click,Q418_Last Click,Q418_Page Submit,Q418_Click Count,Coffee1_One_Cause_A1_1,Coffee1_One_Cause_A2_1,Coffee2_One_Cause_A2_1,Coffee2_One_Cause_A1_1,C_One_Freq,C_Sep_Office,C_Sep_Know,C_Sep_Day,C_Sep_Struc,Q428_First Click,Q428_Last Click,Q428_Page Submit,Q428_Click Count,Coffee1_Sep_Exp_A1_1,Coffee1_Sep_Exp_A2_1,Coffee2_Sep_Exp_A2_1,Coffee2_Sep_Exp_A1_1,Q433_First Click,Q433_Last Click,Q433_Page Submit,Q433_Click Count,Coffee1_Sep_Cause_A1_1,Coffee1_Sep_Cause_A2_1,Coffee2_Sep_Cause_A2_1,Coffee2_Sep_Cause_A1_1,C_Sep_Freq,Age,Gender,Explanation,Suggestions,Condition,Order
04/11/2019 21:25,04/11/2019 21:33,0,76.101.176.65,100,449,1,04/11/2019 21:33,R_29m37bS0dtNhE0w,,,,,25.93339539,-81.6894989,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,48.065,0,,,7,1,0,0,14.686,0,,,7,3,1,2,2,2,2,0,0,36.196,0,,,2,5,0,0,15.723,0,,,4,4,1,40,2,"Since the first two dudes don't know each other well or interact, I figured they'd make assumptions based on their own preferences. In the second scenario, since both dudes knew each other's habits, it was easier to figure out what they'd expect each other to do on Friday. However, it's kind of hard to assign blame when the real fault lies with the company's faulty ""green"" system.",,4,2
04/11/2019 21:28,04/11/2019 21:35,0,24.56.18.8,100,386,1,04/11/2019 21:35,R_3jTD26kyDPm8EPA,,,,,33.66130066,-112.0398026,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,57.614,0,,,7,1,0,0,19.316,0,,,7,7,1,2,2,2,2,0,0,38.912,0,,,1,7,0,0,21.138,0,,,7,7,1,35,1,"Based off who always would make coffee, that person should know better than to make coffee on friday.",,4,2
04/11/2019 21:27,04/11/2019 21:36,0,50.239.137.91,100,540,1,04/11/2019 21:36,R_1jZDm1u2Pua5w80,,,,,36.40280151,-97.86229706,anonymous,EN,,,,,James,"4,5,6,7,8,9",1,1,1,2,20.074,20.074,50.256,1,7,7,,,29.518,29.518,31.757,1,2,6,,,1,1,2,2,1,0.89,0.89,43.996,1,7,2,,,3.821,3.821,18.302,1,2,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,Based on the which person is doing regular microwave activities,,1,1
04/11/2019 21:29,04/11/2019 21:37,0,98.199.33.227,100,466,1,04/11/2019 21:37,R_RlPT2X3eE1y9WrT,,,,,29.78419495,-95.23010254,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,46.261,0,1,7,,,0,0,14.517,0,4,5,,,1,2,2,2,2,0,0,34.843,0,1,1,,,0,0,14.2,0,1,1,,,1,23,1,"I made the judgements based on how the two coworkers knew each other. Dan and Bob knew each other well, and Bob knew that Dan makes coffee every day. On the other hand James and Henry does not know each other and have no idea of each others coffee drinking.",,3,1
04/11/2019 21:34,04/11/2019 21:45,0,45.31.71.208,100,609,1,04/11/2019 21:45,R_2EntlMIgVCXiTch,,,,,30.11720276,-81.41190338,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,46.12,0,1,7,,,0,0,15.325,0,5,6,,,1,2,2,2,2,0,0,35.462,0,1,1,,,0,0,16.255,0,6,6,,,1,32,1,"In the first video, James and Henry did not know one another and could not foresee the power cut on Friday. But in the second video, Dan and Bob know one another and shared an office, so Bob should have realized Dan was likely to get coffee when he went to use the machine.",Interesting to take and to think about.,4,1
04/11/2019 21:38,04/11/2019 21:45,0,162.245.132.49,100,398,1,04/11/2019 21:45,R_1hEdmaF557jnUGh,,,,,37.55029297,-77.39420319,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1.909,47.167,47.984,7,1,7,,,14.907,14.907,15.721,1,7,7,,,1,2,2,2,2,1.189,34.71,35.263,3,4,4,,,12.201,12.201,14.542,1,7,7,,,1,25,1,"It takes two to tango. Whether they know each other or not and know the other's behaviors, when they both make coffee, they are equally responsible for the power failure. In both situations, better communication would prevent the problem",,3,1
04/11/2019 21:18,04/11/2019 21:46,0,68.7.221.24,100,1729,1,04/11/2019 21:46,R_27Ik2WqpTZI3I1C,,,,,32.79159546,-116.9710007,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,64.173,64.173,65.06,1,,,7,1,0,0,9.898,0,,,6,2,1,2,2,2,2,0,0,47.024,0,,,7,1,0,0,11.697,0,,,3,5,1,33,1,Just went off the info I had. Mostly just patterns and it was weird that on friday both people who didnt make coffee decided to make it.,,4,2
04/11/2019 21:38,04/11/2019 21:52,0,24.55.114.250,100,841,1,04/11/2019 21:52,R_31yqj0mRtdWhzkH,,,,,18.46859741,-66.10569763,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,47.664,47.664,50.058,1,,,7,1,16.986,16.986,18.065,1,,,6,2,1,2,2,2,2,49.254,49.254,50.739,1,,,4,4,14.673,15.245,16.684,2,,,7,7,1,35,2,"In the first set of videos, the co-workers knew each other's routines, therefore, one of them did cause the power outage because the knew their coworker's habit. In the second set of videos, both of them shared equal responsibility for the outage since they did not know each other's habits.",I did not experience any problems or technical difficulties while completing this study.,3,2
04/11/2019 21:26,04/11/2019 21:52,0,160.42.85.9,100,1570,1,04/11/2019 21:52,R_3s4kiqL7ctf3JK6,,,,,30.37730408,-97.70999908,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,104.153,104.496,106.253,2,,,4,4,19.346,21.474,59.063,4,,,5,5,"1,2",2,2,2,2,20.569,20.569,136.12,1,,,3,3,0,0,36.307,0,,,5,5,1,28,2,"Since both people tried to make coffee both times, and caused the power failure, everyone is equally at fault. Even if some people use it more often than others. My first video never loaded though so i didn't see who usually uses it most out of the first group.","my first video never loaded, so I didn't know who used the coffee machine most out of the first group. But then all the others loaded fine, if a little slow.",3,2
04/11/2019 21:39,04/11/2019 21:53,0,71.219.178.179,100,825,1,04/11/2019 21:53,R_1o71gH4d2GAfxGs,,,,,36.65170288,-80.23919678,anonymous,EN,,,,,James,"4,5,6,7,8,9",1,1,1,2,19.277,19.277,66.505,1,1,7,,,0,0,14.063,0,7,7,,,1,2,2,2,2,0,0,44.726,0,1,1,,,13.359,13.359,31.005,1,7,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2,BY WHAT I OBSERVED IN THE VIDEOS,,2,1
04/11/2019 21:30,04/11/2019 21:56,0,159.53.78.141,100,1576,1,04/11/2019 21:56,R_2QQCVd2mm6SwWLz,,,,,40.74940491,-73.96640015,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,0,0,35.145,0,,,7,1,0,0,11.009,0,,,4,4,1,2,2,2,2,0,0,38.121,0,,,7,1,0,0,15.157,0,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,"I figured that the premise was that sicne one person used the microwave all week without issue, and then on Friday when they both used it and it caused a power failure, technically you could say that the more infrequent person using the microwave is the one that caused the issuue. ",,2,2
04/11/2019 21:50,04/11/2019 21:57,0,172.220.143.56,100,415,1,04/11/2019 21:57,R_1ff0lIwr2nXr3lg,,,,,35.73190308,-81.70909882,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,32.985,0,6,7,,,9.898,9.898,10.456,1,7,7,,,1,2,2,2,2,0,0,33.071,0,3,7,,,0,0,10.091,0,3,7,,,1,26,1,I based my decisions on who used the coffee more. ,,4,1
04/11/2019 21:54,04/11/2019 22:05,0,64.9.249.153,100,626,1,04/11/2019 22:05,R_12gqCinigatpcRX,,,,,40.76530457,-73.95890045,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,49.68,0,1,7,,,0,0,13.807,0,1,6,,,1,2,2,2,2,0,0,37.539,0,1,1,,,0,0,16.806,0,6,6,,,2,48,1,In the second scenario the person could predict the other's behavior. They knew they could cause a power failure by changing their routine.,n/a,4,1
04/11/2019 22:03,04/11/2019 22:14,0,99.1.189.33,100,671,1,04/11/2019 22:14,R_vHLpdkMP5P0BJLj,,,,,33.64320374,-83.9681015,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,31.881,40.792,74.938,3,,,7,1,5.88,5.88,9.459,1,,,4,1,1,2,2,2,2,74.638,77.088,78.217,3,,,1,4,14.418,14.418,15.598,1,,,1,1,"1,2",32,2,"On the first video, I believe it would be difficult to know who would use the coffee maker as the coworkers are unaware of each other's actions.  However, the second video makes it clear that Dan uses the coffee maker often and Bob should be aware of this, seeing that he would be aware of Dan's use of the coffee maker during the week.",N/A,4,2
04/11/2019 21:59,04/11/2019 22:17,0,75.44.32.32,100,1059,1,04/11/2019 22:17,R_1l4aezhYqOuitsB,,,,,43.16009521,-87.99440002,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,21.492,34.077,75.535,3,,,7,1,0,0,17.338,0,,,6,2,1,2,2,2,2,0,0,48.838,0,,,1,1,15.3,15.3,39.817,1,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,"I no longer remember what I put about whether Eddie and Neil expect each other to use microwaves. I probably said that I did not. I thought that was an odd question. On whether either Eddie or Neil caused the power outage, that question did not make any sense to me as it had to be both of them in order to cause the power outage. I put No Opinion because it seemed unanswerable. I said that as far as I knew Ben did expect Tom to the use the microwave and Tom did not expect Ben to use the microwave, because I knew Ben saw Tom use the microwave every day and Ben did not use the microwave every day. On who caused the power outage, it seemed like Ben did because he knew it would be a second microwave and did it anyway, even through carelessness, it seemed like a cause. However it still took both microwaves so I marked the points down slightly.","I got a bit stuck on why everyone has their own microwave, how many there might be in the building, and common sense objections like that. Two or more of the videos took long enough to load that I was clicking on them and clicking the play / pause button. Probably I should have waited longer.",2,2
04/11/2019 22:09,04/11/2019 22:19,0,174.50.68.76,100,575,1,04/11/2019 22:19,R_3hoMsR18Kq0rlQ0,,,,,35.08129883,-106.6212006,anonymous,EN,,,,,James,"4,5,6,7,8,9",1,1,1,2,0,0,56.466,0,1,7,,,0,0,16.739,0,4,4,,,1,2,2,2,2,0,0,39.64,0,4,4,,,0,0,27.435,0,4,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,"In the first video, one coworker used the microwave every single day, so his colleague should have expected he'd use it Friday and try to coordinate their microwaving. That said, it's not really either of their fault - there's no system in place for them to know if anyone else is using a microwave, including the two microwaves in their usual office. For the second video, neither coworker could know anything about their colleague's microwaving habits. For both scenarios, the moronic building manager is at fault. I'm sure having to cut the power back on every Friday is really saving those emissions...","None, thanks. Have a great week!",1,1
04/11/2019 22:19,04/11/2019 22:23,0,107.137.132.222,100,240,1,04/11/2019 22:23,R_1CCPzRAvtJEmX0c,,,,,29.88340759,-95.45529938,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",1,1,1,2,0,0,31.996,0,,,3,6,0,0,12.09,0,,,6,3,2,1,1,1,1,0,0,33.658,0,,,5,4,0,0,16.54,0,,,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,The person that used it the most was the one I considered the cause of the power failure. ,,2,2
04/11/2019 22:02,04/11/2019 22:27,0,97.73.85.25,100,1501,1,04/11/2019 22:27,R_wY8ZVGqMwkUNhHX,,,,,37.75100708,-97.8219986,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,117.504,117.504,118.432,1,2,6,,,110.705,124.898,140.114,3,3,5,,,1,2,2,2,2,94.799,94.799,95.597,1,4,4,,,45.359,45.359,46.075,1,5,5,,,1,35,2,"I felt that if people did not know how the other behaves, the default is to assume they will use the coffee machine.  In the first scenario, it was known that one party would use the coffee machine every day, so the person who used it infrequently was to blame.",A3POD149IG0DIW,3,1
04/11/2019 22:17,04/11/2019 22:32,0,24.162.109.249,100,857,1,04/11/2019 22:32,R_2RVSK3qxFAmsM2T,,,,,31.06820679,-97.39199829,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,47.346,0,,,7,1,0,0,14.734,0,,,7,7,1,2,2,2,2,0,0,42.331,0,,,1,1,0,0,16.401,0,,,7,7,1,23,1,"Well, my judgement was that anybody using the coffee machine is at fault even if there is one allowed use of it. To be on the safe side, nobody should make coffee on Friday and if you do you and whoever else makes coffee is equally at fault.",,4,2
04/11/2019 22:37,04/11/2019 22:44,0,99.71.213.165,100,376,1,04/11/2019 22:44,R_9YqngcxvooaqS53,,,,,32.47999573,-96.9905014,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,1,0,0,31.897,0,1,7,,,0,0,10.675,0,4,5,,,1,2,2,2,1,0,0,35.49,0,4,4,,,14.915,14.915,15.196,1,4,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,"The first case was essentially random as neither party knew the others habits.

The second case was still slightly random but the one man knew his friend would likely use the microwave.",None! Thanks for the opportunity.,2,1
04/11/2019 22:31,04/11/2019 22:45,0,67.166.140.47,100,844,1,04/11/2019 22:45,R_2CB5kM4Wq83O19X,,,,,38.58790588,-121.405304,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,7.896,14.185,47.839,2,,,7,1,0,0,19.514,0,,,7,7,1,2,2,2,2,3.751,7.848,37.802,2,,,7,7,0,0,15.113,0,,,7,7,1,39,2,I made my judgement based on who I saw used the coffee machine that day. ,,3,2
04/11/2019 22:37,04/11/2019 22:52,0,74.50.243.229,100,903,1,04/11/2019 22:52,R_2cjvP4lm14jwbMR,,,,,36.26820374,-92.57800293,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",1,1,1,2,0,0,45.91,0,1,7,,,0,0,16.957,0,7,7,,,1,1,2,2,2,0,0,121.357,0,1,1,,,33.879,33.879,35.109,1,7,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,"I picked the person who used it the most. I also blamed both people, because there would be no outage without both using the microwave.","Nope, thank you for letting me take this!",2,1
04/11/2019 22:47,04/11/2019 22:52,0,24.90.185.168,100,303,1,04/11/2019 22:52,R_3NMSNzCEy40gDSN,,,,,40.69500732,-73.79100037,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,0,0,43.212,0,,,7,1,0,0,12.118,0,,,6,5,1,2,2,2,2,0,0,34.08,0,,,4,4,0,0,15.595,0,,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,I thought about the perspective of the person and what they thought they knew about the other person.,,1,2
04/11/2019 22:51,04/11/2019 22:58,0,76.23.37.45,100,387,1,04/11/2019 22:58,R_ThBnHQrC3KGIEDf,,,,,40.87919617,-111.8685989,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,49.306,0,,,1,1,0,0,16.351,0,,,4,4,1,2,2,2,1,0,0,36.85,0,,,1,1,0,0,16.807,0,,,4,4,1,31,1,Both people were at fault for the friday power failures as both made coffee which indicates neither expected the other to make any.,,4,2
04/11/2019 22:55,04/11/2019 23:15,0,68.11.117.109,100,1220,1,04/11/2019 23:15,R_UaxlyzmJXkw3fPz,,,,,29.9197998,-89.99900055,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,423.992,0,1,7,,,0,0,17.002,0,4,4,,,1,2,2,2,2,0,0,42.972,0,1,7,,,0,0,19.747,0,4,4,,,1,30,1,I made my judgments based on who used the machines more ,,3,1
04/11/2019 23:16,04/11/2019 23:26,0,68.170.101.16,100,593,1,04/11/2019 23:26,R_1pznRET7NN9gmK7,,,,,36.22399902,-83.31790161,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,52.732,52.732,54.455,1,1,7,,,0,0,20.083,0,3,5,,,1,2,2,2,2,0,0,39.313,0,1,1,,,17.199,17.199,17.623,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,It was known that Tom used the microwave every day Monday-Thursday. It would most likely could be assumed he would use the microwave on Friday. With E and N they did not have any idea how often the other used the microwave. The company is actually at fault for not designating one microwave to be used on the Green Friday. ,,1,1
04/11/2019 23:21,04/11/2019 23:27,0,206.213.251.32,100,390,1,04/11/2019 23:27,R_2ymjXZmDDAj65OG,,,,,41.53819275,-72.80079651,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,47.084,0,1,7,,,9.463,9.463,14.517,1,1,7,,,1,2,2,2,2,4.189,9.205,39.8,4,1,1,,,1.342,10.642,16.097,2,6,7,,,1,34,1,When sharing the office and knowing the other makes coffee all the time it stands to reason knowing your office mates habits that if you made coffee on friday you would be responsible for this failure with your knowledge. In the second scenario they are both at fault not knowing each others habits but never using the coffee maker except on friday that makes one more at fault.,,3,1
05/11/2019 00:12,05/11/2019 00:29,0,172.111.198.87,100,992,1,05/11/2019 00:29,R_3KJ7fffNJpi18Od,,,,,25.77409363,-80.18170166,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",1,1,1,2,1.319,1.319,52.438,1,2,7,,,0.625,0.625,17.545,1,5,6,,,1,2,2,2,2,0.831,0.831,44.33,1,1,1,,,1.443,1.443,23.066,1,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,"1. As, Tom and Ben know each other's habit very well, Ben is responsible for Friday Power failure. Because Ben know that Tom will surely use the Microwave and Ben shouldn't have used the microwave. 

2. As Eddie and Nail does not know each other's habit they are both responsible for Friday Power failure. ",,1,1
05/11/2019 00:34,05/11/2019 00:43,0,65.204.10.231,100,550,1,05/11/2019 00:43,R_3KIA84uF5oz7dCQ,,,,,40.80880737,-73.91950226,anonymous,EN,,,Ava,,,"4,5,6,7,8,9",1,1,1,2,0,0,46.455,0,,,7,1,0,0,9.583,0,,,4,4,1,2,2,2,2,0,0,38.145,0,,,4,4,0,0,18.562,0,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,"I considered that regardless of previous behavior, the power outages were equally caused by both users of microwaves.",No problems,2,2
05/11/2019 01:17,05/11/2019 01:34,0,73.229.130.207,100,965,1,05/11/2019 01:34,R_sv7ubyTR5xlcLFD,,,,,38.24409485,-104.6278,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,9.559,10.222,57.171,2,1,7,,,0,0,16.072,0,2,7,,,1,2,2,2,2,0,0,90.571,0,4,4,,,0,0,17.262,0,5,5,,,1,32,2,"In the first situation, the two didn't know each other so neither would have any expectations.  In which case, knowing the policy, they both have some fault for not trying to work out coffee times.  In the second situation, the other guy (Bob?) knew Dan made coffee everyday.  If he was going to make coffee himself on Friday, he should have mentioned that to Dan and asked for a brief period in which he might be able to brew coffee if he wanted it.",,4,1
05/11/2019 01:46,05/11/2019 01:56,0,75.185.96.170,100,655,1,05/11/2019 01:56,R_yKhcix717JwsPZf,,,,,38.16079712,-85.78070068,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,47.34,0,1,7,,,6.89,6.89,9.646,1,1,7,,,1,2,2,2,1,18.483,27.849,34.807,3,6,2,,,6.481,6.481,16.104,1,2,7,,,1,39,1,"If the other person knew that their office buddy made coffee every day and they happened to try to make coffee on the one day the office was trying to save energy, then it was the other person's fault and not the person making coffee because he did that every day.",,4,1
05/11/2019 02:08,05/11/2019 02:15,0,96.43.74.128,100,448,1,05/11/2019 02:15,R_ZwsjMgN0ogn9cBj,,,,,42.47540283,-73.8219986,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",1,1,1,2,0,0,46.178,0,,,7,1,0,0,10.249,0,,,4,4,1,2,2,2,2,0,0,38.826,0,,,1,1,0,0,17.932,0,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2,When the people are in separate rooms they have no idea what the other is doing. What occurred during the week is irrelevant.,thank you,2,2
05/11/2019 02:48,05/11/2019 02:58,0,107.184.35.93,100,555,1,05/11/2019 02:58,R_3MsTH1o8D70uK4n,,,,,34.07400513,-118.2611008,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,151.012,0,6,5,,,0,0,41.77,0,2,6,,,1,1,2,1,2,0,0,93.594,0,3,6,,,0,0,25.77,0,3,6,,,2,34,2,I was looking a ther movements and how fast we were going. I too looked to see how much extra energy they were giving to other task that could have causes a disruption.,,3,1
02/11/2019 19:29,02/11/2019 19:37,0,73.142.110.58,100,461,0,05/11/2019 10:53,R_9ukd9NlkYYKAzrb,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,6.59,13.268,46.981,3,1,7,,,0,0,14.108,0,4,7,,,1,2,2,2,2,0,0,32.557,0,4,4,,,0,0,12.889,0,1,1,,,1,33,1,The first one both should have coordinated better to know who would be making coffee. The 2nd video there was no reason to believe that either of them knew when one another would be making coffee so neither are at fault if you ask me.,,3,1
02/11/2019 19:19,02/11/2019 19:24,0,184.102.83.190,100,320,0,05/11/2019 10:53,R_3ehmTtuXbqhsfcV,,,,,,,anonymous,EN,,Benjamin,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,37.417,0,,,7,1,0,0,11.151,0,,,5,3,1,2,2,2,2,0,0,33.286,0,,,1,1,0,0,9.583,0,,,1,1,1,25,1,"In the first scenario, the two coworker know each other well and therefore should know that one makes coffee.  In the second, it isn't likely that the same knowledge exists.",,3,2
02/11/2019 21:18,02/11/2019 21:32,0,98.162.168.186,54,809,0,05/11/2019 10:53,R_3lFesCR4VBgjqGi,,,,,,,anonymous,EN,Emma,,,,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
02/11/2019 21:22,02/11/2019 21:35,0,98.223.27.64,100,767,0,05/11/2019 10:53,R_3G8JMfAo06dJEne,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,39.024,0,1,7,,,0,0,14.891,0,1,7,,,1,2,2,2,2,0,0,37.135,0,2,2,,,0,0,15.155,0,7,7,,,1,66,1,"Bob observed Dan make coffee every day while he did not. So Bob of course assumed he wouldn't make coffee on Friday either. So I blame Bob there for being unpredictable.  If you're talking about the first scenario also, neither knew what the other did normally. It would be prudent for noone to make coffee, so I blamed both of them equally.",,4,1
02/11/2019 19:52,02/11/2019 21:04,0,67.167.88.105,4,4351,0,05/11/2019 10:53,R_R92JrQsTRXvcVHz,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2019 20:30,04/11/2019 20:32,0,184.57.164.219,63,125,0,05/11/2019 10:53,R_3O6139WHEFQLLwj,,,,,,,anonymous,EN,,,,,James,"4,5,6,7,8,9",,,,,,,,,,,,,,,,,,,,,,1,2,2,2,21.38,21.38,33.825,1,,,1,1,0,0,10.098,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
04/11/2019 21:30,04/11/2019 21:37,0,73.72.200.2,100,435,0,05/11/2019 10:53,R_3feGne6GGGcNbrK,,,,,,,anonymous,EN,,,,Noah,,"4,5,6,7,8,9",1,1,1,2,8.869,8.869,41.905,1,,,7,1,0,0,11.956,0,,,6,6,1,2,2,2,2,0,0,33.067,0,,,4,4,0,0,13.22,0,,,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,"In both videos, each people are equally at fault because they are both microwaving at the same time. Knowledge that someone is likely (or not) using a microwave has no impact on the fault. They both performed the action that caused the fault. ",,1,2
