StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q379,Q380,Q381,Q382,Q383,Consent_4,Consent_5,Consent_6,Consent_7,Consent_8,Consent_9,C_KnowMicro_Office,C_KnowMicro_Know,C_KnowMicro_Day,C_KnowMicro_Struc,Q50_First_Click,Q50_Last_Click,Q50_Page_Submit,Q50_Click_Count,Micro1_Know_Exp_A1_1,Micro1_Know_Ep_A1_7,Micro1_Know_Ep_A1_8,Micro1_Know_Ep_A1_6,Micro1_Know_Ep_A1_1,Micro1_Know_Ep_A1_4,Micro1_Know_Exp_A2_1,Micro1_Know_Ep_A2_7,Micro1_Know_Ep_A2_8,Micro1_Know_Ep_A2_6,Micro1_Know_Ep_A2_1,Micro1_Know_Ep_A2_4,Micro2_Know_Exp_A2_1,Micro2_Know_Ep_A2_7,Micro2_Know_Ep_A2_8,Micro2_Know_Ep_A2_6,Micro2_Know_Ep_A2_1,Micro2_Know_Ep_A2_4,Micro2_Know_Exp_A1_1,Micro2_Know_Ep_A1_7,Micro2_Know_Ep_A1_8,Micro2_Know_Ep_A1_6,Micro2_Know_Ep_A1_1,Micro2_Know_Ep_A1_4,C_KnowMicro_Freq_1,C_KnowMicro_Freq_2,C_NoMicro_Office,C_NoMicro_Know,C_NoMicro_Day,C_NoMicro_Struc,Q333_First_Click,Q333_Last_Click,Q333_Page_Submit,Q333_Click_Count,Micro1_No_Exp_A1_1,Micro1_No_Ep_A1_7,Micro1_No_Ep_A1_8,Micro1_No_Ep_A1_6,Micro1_No_Ep_A1_1,Micro1_No_Ep_A1_4,Micro1_No_Exp_A2_1,Micro1_No_Ep_A2_7,Micro1_No_Ep_A2_8,Micro1_No_Ep_A2_6,Micro1_No_Ep_A2_1,Micro1_No_Ep_A2_4,Micro2_No_Exp_A2_1,Micro2_No_Ep_A2_7,Micro2_No_Ep_A2_8,Micro2_No_Ep_A2_6,Micro2_No_Ep_A2_1,Micro2_No_Ep_A2_4,Micro2_No_Exp_A1_1,Micro2_No_Ep_A1_7,Micro2_No_Ep_A1_8,Micro2_No_Ep_A1_6,Micro2_No_Ep_A1_1,Micro2_No_Ep_A1_4,C_NoMicro_Freq_1,C_NoMicro_Freq_2,C_KnowCoffee_Office,C_KnowCoffee_Know,C_KnowCoffee_Day,C_KnowCoffee_Struc,Q51_First_Click,Q51_Last_Click,Q51_Page_Submit,Q51_Click_Count,Coffee1_Know_Exp_A1_1,Coffee1_Know_Ep_A1_7,Coffee1_Know_Ep_A1_8,Coffee1_Know_Ep_A1_6,Coffee1_Know_Ep_A1_1,Coffee1_Know_Ep_A1_4,Coffee1_Know_Exp_A2_1,Coffee1_Know_Ep_A2_7,Coffee1_Know_Ep_A2_8,Coffee1_Know_Ep_A2_6,Coffee1_Know_Ep_A2_1,Coffee1_Know_Ep_A2_4,Coffee2_Know_Exp_A2_1,Coffee2_Know_Ep_A2_7,Coffee2_Know_Ep_A2_8,Coffee2_Know_Ep_A2_6,Coffee2_Know_Ep_A2_1,Coffee2_Know_Ep_A2_4,Coffee2_Know_Exp_A1_1,Coffee2_Know_Ep_A1_7,Coffee2_Know_Ep_A1_8,Coffee2_Know_Ep_A1_6,Coffee2_Know_Ep_A1_1,Coffee2_Know_Ep_A1_4,C_KnowCoffee_Freq_1,C_KnowCoffee_Freq_2,C_NoCoffee_Office,C_NoCoffee_Know,C_NoCoffee_Day,C_NoCoffee_Struc,Q358_First_Click,Q358_Last_Click,Q358_Page_Submit,Q358_Click_Count,Coffee1_No_Exp_A1_1,Coffee1_No_Ep_A1_7,Coffee1_No_Ep_A1_8,Coffee1_No_Ep_A1_6,Coffee1_No_Ep_A1_1,Coffee1_No_Ep_A1_4,Coffee1_No_Exp_A2_1,Coffee1_No_Ep_A2_7,Coffee1_No_Ep_A2_8,Coffee1_No_Ep_A2_6,Coffee1_No_Ep_A2_1,Coffee1_No_Ep_A2_4,Coffee2_No_Exp_A2_1,Coffee2_No_Ep_A2_7,Coffee2_No_Ep_A2_8,Coffee2_No_Ep_A2_6,Coffee2_No_Ep_A2_1,Coffee2_No_Ep_A2_4,Coffee2_No_Exp_A1_1,Coffee2_No_Ep_A1_7,Coffee2_No_Ep_A1_8,Coffee2_No_Ep_A1_6,Coffee2_No_Ep_A1_1,Coffee2_No_Ep_A1_4,C_NoCoffee_Freq_1,C_NoCoffee_Freq_2,Age,Gender,Condition,QuestionOrder
10/12/2019 18:59,10/12/2019 19:06,0,71.232.124.255,51,414,0,10/13/2019 16:08:12,R_DOIvXH2E46Q3cAh, , , , , , ,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1
10/12/2019 19:07,10/12/2019 19:09,0,76.203.45.18,7,132,0,10/13/2019 16:08:16,R_110ic4iaMv1ClWO, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1
10/12/2019 19:22,10/12/2019 19:27,0,68.98.155.54,40,297,0,10/13/2019 16:08:17,R_yIRwv5Cu66ybTZT, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,0,0,46.675,0,3,5,5,3,3,3,1,2,5,2,2,2, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1
10/12/2019 19:27,10/12/2019 19:29,0,162.204.57.19,52,128,0,10/13/2019 16:08:18,R_1r19dqIc7iI6e9Q, , , , , , ,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2
10/12/2019 18:05,10/12/2019 18:17,0,208.95.167.208,59,711,0,10/13/2019 16:08:20,R_eeM4HxpgFjeQOit, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,52.426,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2
10/12/2019 18:11,10/12/2019 18:15,0,198.15.118.150,75,262,0,10/13/2019 16:08:20,R_3kdOkq9MHflpTn6, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1
10/12/2019 18:11,10/12/2019 18:19,0,45.4.199.62,99,484,0,10/13/2019 16:08:20,R_22Xqtn4Pv5OSUPe, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,1,0,0,55.382,0, , , , , , , , , , , , ,6,6,5,4,5,4,5,5,4,5,4,5,1, ,1,1,2,1,90.138,90.138,90.669,1, , , , , , , , , , , , ,6,6,4,5,4,6,2,5,4,6,4,4,1, ,55,2,4,2
10/12/2019 18:30,10/12/2019 18:39,0,100.6.109.12,99,535,0,10/13/2019 16:08:21,R_3nVoY52f5EmSyhF, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,1,2,45.487,45.487,47.992,1, , , , , , , , , , , , ,7,7,7,7,7,7,1,1,1,1,1,1,1, ,2,2,2,2,41.359,41.359,43.784,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,1,1,2
10/12/2019 19:07,10/12/2019 22:46,0,68.48.1.3,99,13147,0,10/13/2019 16:08:21,R_3is4F7pgTH229E3, , , , , , ,anonymous,EN, , , , ,James,1,1,1,1,1,1,1,1,1,2,0,0,46.671,0, , , , , , , , , , , , ,3,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,0,0,48.387,0, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,1,2,2
10/12/2019 18:05,10/12/2019 18:06,0,71.69.81.185,1,53,0,10/13/2019 16:08:23,R_2vZEWTHbVjnJ9uc, , , , , , ,anonymous,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/12/2019 18:47,10/12/2019 18:49,0,208.111.119.120,29,120,0,10/13/2019 16:08:28,R_pGiqHXlg3iARhkJ, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1
10/12/2019 18:50,10/12/2019 19:11,0,216.96.183.148,55,1237,0,10/13/2019 16:08:33,R_2disux9JyDQZePA, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1
10/12/2019 20:29,10/12/2019 20:39,0,24.42.84.151,99,608,0,10/13/2019 16:08:39,R_2xLEBIHZ3ZwyAp0, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,1,2,0,0,42.916,0, , , , , , , , , , , , ,7,7,7,7,7,7,7,7,7,7,7,7,1, ,2,2,2,2,0,0,45.914,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,1,2,2
10/14/2019 17:14:17,10/14/2019 17:14:23,1, ,100,6,1,10/14/2019 17:14:23,R_1Ow7plNKcfl65Kh, , , , ,51.5164032,-0.093002319,preview,EN,lon, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/14/2019 17:18:12,10/14/2019 17:18:30,0,73.1.61.221,100,18,1,10/14/2019 17:18:30,R_bdXHSWV8zDZNosh, , , , ,27.53909302,-80.40519714,anonymous,EN, , , ,noah, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/14/2019 17:17:56,10/14/2019 17:23:52,0,184.90.1.43,100,356,1,10/14/2019 17:23:52,R_SAHKZDUbN2zbtaF, , , , ,29.28660583,-81.0868988,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,1,2,0,0,42.884,0, , , , , , , , , , , , ,7,6,5,4,4,4,7,6,5,4,4,4,1, ,2,2,2,2,3.294,33.762,44.916,3, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,1,2,2
10/14/2019 17:17:55,10/14/2019 17:26:11,0,45.23.30.121,100,495,1,10/14/2019 17:26:11,R_soowe6hscMIAUIV, , , , ,39.71549988,-84.16369629,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,46.191,0, , , , , , , , , , , , ,7,5,5,4,3,3,1,1,1,1,1,1,1, ,2,2,4,2,0,0,44.377,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,26,2,4,2
10/14/2019 17:21:20,10/14/2019 17:27:03,0,72.128.196.60,100,342,1,10/14/2019 17:27:03,R_2xzbrbOqigeNfBZ, , , , ,42.66690063,-88.26300049,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,6.244,6.244,46.298,1,1,5,7,4,4,7,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,2,2,4,2,25.631,33.429,51.441,2,1,1,1,1,1,1,1,4,7,7,7,4, , , , , , , , , , , , ,1, ,28,2,3,1
10/14/2019 17:17:50,10/14/2019 17:27:04,0,24.225.125.42,100,554,1,10/14/2019 17:27:04,R_2WMacbeT4EtYKUA, , , , ,48.11909485,-96.18109894,anonymous,EN,Emma, , , , ,1,1,1,1,1,1,1,1,1,2,0,0,44.342,0, , , , , , , , , , , , ,7,6,5,5,6,6,4,3,2,2,2,2,1, ,2,2,2,2,0,0,44.843,0, , , , , , , , , , , , ,4,3,1,1,1,1,4,3,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,1,2,2
10/14/2019 17:20:02,10/14/2019 17:27:14,0,98.193.59.190,100,431,1,10/14/2019 17:27:14,R_1dtuyGoqLVleUZx, , , , ,42.03450012,-87.75409698,anonymous,EN,Emma, , , , ,1,1,1,1,1,1,1,1,1,2,0,0,42.283,0,1,1,1,1,1,1,7,7,7,7,7,7, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,44.638,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,1,2,1
10/14/2019 17:20:49,10/14/2019 17:27:40,0,38.111.180.18,100,411,1,10/14/2019 17:27:41,R_1Kfkkga2nCwGh7t, , , , ,39.95080566,-82.93289948,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,0,0,41.942,0, , , , , , , , , , , , ,1,1,4,4,4,4,7,7,7,7,7,7,1, ,2,2,2,2,0,0,40.88,0, , , , , , , , , , , , ,4,1,4,4,4,4,3,1,4,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,1,1,2
10/14/2019 17:17:56,10/14/2019 17:29:10,0,96.58.142.231,100,674,1,10/14/2019 17:29:11,R_23TrJmEGZfxWAh2, , , , ,27.78889465,-82.71920013,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,4,2,0,0,47.285,0,4,4,3,1,1,1,6,4,3,2,2,2, , , , , , , , , , , , ,1, ,2,2,4,2,16.269,16.269,74.125,1,3,2,2,2,2,2,3,2,2,3,3,3, , , , , , , , , , , , ,1, ,33,1,3,1
10/14/2019 17:23:02,10/14/2019 17:31:00,0,172.58.101.154,100,477,1,10/14/2019 17:31:01,R_3pnfMHDW4lRu6mr, , , , ,29.50419617,-98.56970215,anonymous,EN, , , , ,James,1,1,1,1,1,1,1,1,1,2,0,0,48.467,0,4,2,2,1,1,1,3,2,1,1,1,1, , , , , , , , , , , , ,1, ,2,2,2,2,46.539,46.539,47.476,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38,1,2,1
10/14/2019 17:19:29,10/14/2019 17:31:27,0,128.6.37.164,100,718,1,10/14/2019 17:31:28,R_1lo5YUCsL9pkXcS, , , , ,40.55110168,-74.46060181,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,2,2,2,22.357,22.357,40.439,1, , , , , , , , , , , , ,2,1,3,2,2,2,2,3,2,2,3,2,1, ,1,2,2,2,0,0,43.089,0, , , , , , , , , , , , ,3,3,2,3,2,2,3,3,2,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,2,1,2
10/14/2019 17:31:26,10/14/2019 17:31:44,0,50.83.153.73,100,18,1,10/14/2019 17:31:44,R_2WUTOMl6xW0D9xY, , , , ,39.00100708,-87.89499664,anonymous,EN,emma, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/14/2019 17:31:50,10/14/2019 17:31:59,0,50.83.153.73,100,8,1,10/14/2019 17:31:59,R_1JLsNibPb06grau, , , , ,39.00100708,-87.89499664,anonymous,EN, , ,Emma, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/14/2019 17:32:02,10/14/2019 17:32:09,0,50.83.153.73,100,6,1,10/14/2019 17:32:09,R_3NWZoXw5MSXkdpc, , , , ,39.00100708,-87.89499664,anonymous,EN,EMMA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/14/2019 17:26:46,10/14/2019 17:32:37,0,71.225.176.110,100,351,1,10/14/2019 17:32:37,R_3gYPOt1ektSbOOc, , , , ,40.36199951,-75.31900024,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,49.851,0,4,3,3,3,3,3,6,5,5,5,5,5, , , , , , , , , , , , ,1, ,1,2,4,2,0,0,53.564,0,2,2,2,2,1,2,4,4,3,2,2,3, , , , , , , , , , , , ,1, ,31,1,4,1
10/14/2019 17:27:25,10/14/2019 17:34:22,0,69.181.223.187,100,417,1,10/14/2019 17:34:22,R_ZvIuuwQ6lfEpbcR, , , , ,37.77999878,-122.4649963,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,0,0,43.888,0,5,5,2,2,2,2,7,6,5,4,4,5, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,44.384,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,1,2,1
10/14/2019 17:27:55,10/14/2019 17:34:35,0,107.3.169.163,100,399,1,10/14/2019 17:34:36,R_WDMFHJkGdVPeJMJ, , , , ,37.00889587,-121.9849014,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,49.41,0,1,1,1,1,1,1,7,5,4,4,4,4, , , , , , , , , , , , ,1, ,1,2,4,2,0,0,53.36,0,4,2,1,1,1,1,4,1,1,1,1,1, , , , , , , , , , , , ,1, ,27,1,3,1
10/14/2019 17:27:44,10/14/2019 17:34:40,0,68.61.218.97,100,415,1,10/14/2019 17:34:40,R_1jV6Fi6urRv6Acg, , , , ,42.55380249,-82.91850281,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,47.259,0, , , , , , , , , , , , ,5,5,6,5,7,7,4,7,6,6,6,6,1, ,2,1,4,2,0,0,53.08,0, , , , , , , , , , , , ,2,1,1,1,1,1,2,1,1,1,1,1,1, ,33,2,4,2
10/14/2019 17:31:27,10/14/2019 17:36:19,0,98.102.130.170,100,292,1,10/14/2019 17:36:19,R_2fJoK6U2z8aNWpT, , , , ,40.07319641,-82.40170288,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,52.747,0,1,1,4,1,1,1,6,3,5,1,1,1, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,53.354,0,1,1,4,1,1,1,1,1,4,1,1,1, , , , , , , , , , , , ,1, ,38,1,4,1
10/14/2019 17:32:43,10/14/2019 17:37:20,0,98.208.50.230,100,277,1,10/14/2019 17:37:20,R_2mz7OBu17dyvEZP, , , , ,38.46890259,-121.3440018,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,50.677,0, , , , , , , , , , , , ,5,5,3,1,2,3,2,2,2,1,1,1,1, ,2,2,4,2,16.545,31.089,52.535,3, , , , , , , , , , , , ,1,1,3,1,1,1,1,4,3,1,1,1,1, ,29,2,4,2
10/14/2019 17:17:53,10/14/2019 17:37:27,0,207.189.25.124,100,1173,1,10/14/2019 17:37:27,R_1OUXEuGlxENpx3i, , , , ,38.90570068,-77.0318985,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,224.694,224.694,295.359,1, , , , , , , , , , , , ,7,7,7,7,7,7,1,1,1,1,1,1,1, ,2,2,4,2,0,0,54.096,0, , , , , , , , , , , , ,3,5,5,5,5,5,3,3,3,3,3,3,1, ,28,2,3,2
10/14/2019 17:30:03,10/14/2019 17:38:01,0,23.108.57.191,100,477,1,10/14/2019 17:38:01,R_AvSk120DKw9T5a9, , , , ,25.81190491,-80.23179626,anonymous,EN, , , , ,James,1,1,1,1,1,1,1,1,2,2,0,0,49.415,0, , , , , , , , , , , , ,5,4,3,6,4,5,5,3,5,4,5,2,1, ,2,1,1,1,0,0,100.359,0, , , , , , , , , , , , ,6,3,5,4,6,5,6,3,5,4,6,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,1,1,2
10/14/2019 17:29:55,10/14/2019 17:38:16,0,47.36.107.6,100,501,1,10/14/2019 17:38:17,R_3soxvRMnaDH90Pz, , , , ,39.54730225,-119.795105,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1,1,1,1,2,0,0,43.302,0, , , , , , , , , , , , ,6,6,4,2,2,4,3,5,3,2,2,5,1, ,2,2,2,2,0,0,45.53,0, , , , , , , , , , , , ,2,2,3,2,1,2,2,2,3,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,1,2,2
10/14/2019 17:17:45,10/14/2019 17:39:21,0,172.58.45.255,100,1295,1,10/14/2019 17:39:21,R_1pKIhp1UtEVHf7b, , , , ,47.44670105,-122.2684021,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,3.881,44.724,45.973,19,1,1,4,1,1,1,5,1,1,1,2,4, , , , , , , , , , , , ,1, ,2,2,4,2,8.455,684.949,685.665,12,1,5,7,4,1,4,5,1,2,1,1,1, , , , , , , , , , , , ,1, ,27,2,4,1
10/14/2019 17:33:52,10/14/2019 17:40:34,0,47.221.251.134,100,401,1,10/14/2019 17:40:34,R_1mC2P9Xk66tSQUV, , , , ,32.29719543,-96.11840057,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,46.026,0,1,1,1,1,1,1,5,5,5,5,5,5, , , , , , , , , , , , ,1, ,2,2,4,2,17.655,17.655,67.21,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,42,1,3,1
10/14/2019 17:32:50,10/14/2019 17:42:51,0,47.135.1.239,100,600,1,10/14/2019 17:42:51,R_2VKkyVrvkXzK56x, , , , ,35.75320435,-81.32640076,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,1,2,0,0,43.867,0, , , , , , , , , , , , ,6,7,7,7,7,7,1,1,4,4,4,4,1, ,2,2,2,2,0,0,45.881,0, , , , , , , , , , , , ,1,1,4,4,4,4,1,1,4,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43,2,1,2
